file	Main Script	alphabet	Common	Latin	Greek	Cyrillic	Armenian	Hebrew	Arabic	Syriac	Thaana	Devanagari	Bengali	Gurmukhi	Gujarati	Oriya	Tamil	Telugu	Kannada	Malayalam	Sinhala	Thai	Lao	Tibetan	Myanmar	Georgian	Hangul	Ethiopic	Cherokee	Canadian_Aboriginal	Ogham	Runic	Khmer	Mongolian	Hiragana	Katakana	Bopomofo	Han	Yi	Old_Italic	Gothic	Deseret	Inherited	Tagalog	Hanunoo	Buhid	Tagbanwa	Limbu	Tai_Le	Linear_B	Ugaritic	Shavian	Osmanya	Cypriot	Braille	Buginese	Coptic	New_Tai_Lue	Glagolitic	Tifinagh	Syloti_Nagri	Old_Persian	Kharoshthi	Balinese	Cuneiform	Phoenician	Phags_Pa	Nko	Sundanese	Lepcha	Ol_Chiki	Vai	Saurashtra	Kayah_Li	Rejang	Lycian	Carian	Lydian	Cham	Tai_Tham	Tai_Viet	Avestan	Egyptian_Hieroglyphs	Samaritan	Lisu	Bamum	Javanese	Meetei_Mayek	Imperial_Aramaic	Old_South_Arabian	Inscriptional_Parthian	Inscriptional_Pahlavi	Old_Turkic	Kaithi	Batak	Brahmi	Mandaic	Chakma	Meroitic_Cursive	Meroitic_Hieroglyphs	Miao	Sharada	Sora_Sompeng	Takri	Unknown
myy-myy.txt	Latin	 airoʉejtsy mcnĩbã.guñ dõĨwJDq“”MúĨ:lACẽ—YGSũPpR¿?éíNÑQɄBETá́’óvWhfOü‘FÃHzLŨZÁxÕkUẼÉ	12	71																																							2																																																														
mzz-mzz.txt	Latin	 ai enouvtkdmwlqbsygp .IW“”ꞌKYTBMD?G*PV!NA‘’S0-E12LU:O;()—735469[8]	29	38																																																																																																					
nab-nabNT.txt	Latin	a³²xin ¹thlkuães w̱yũ.ojĩẽNT JA2:YS— 31rKWHĨ“”P?ÃmMbvEIBpfO0FŨLR‘’4õU7568V9Ẽ	25	50																																							1																																																														
naf-naf.txt	Latin	 aenmŋikt pgoulwbsyzdâ.KZ AN”“MEÂIPSG?TYB‘’D!0WL:1;72OŊ54()3698[]Uv	26	41																																																																																																					
nak-nak.txt	Latin	 aeliotugm vrs hkpb.LETIUMA“K”ndGP?SB!:‘’O;HRDNV0()[]w124-6cfj	22	40																																																																																																					
nas-nas.txt	Latin	a noieꞌkurtg mpdv-sb. TEKJ“N”ADMlBOP?:S˜‘’;I!ULR0[]G()185692374–jH	29	37																																																																																																					
nay-nay.txt	Latin	  naieruylkgtwom pd.shJb;NvWYPKMcUfGAT:?LHCS“()”E-IjBxRz’DFq!Z	14	48																																																																																																					
nbq-nbq.txt	Latin	 agineo ukmwl drytsbhvpA.Y“”-NHEIMSP?‘W’OK!D0L1V7'4BT2jG:[];5U6()3Rc98z	28	43																																																																																																					
nca-nca.txt	Latin	 oeanuriŋk tymsdw.í qópghbé-AKYáŊ“”UNlQPS?DMJúIEH‘’OT0RFBG!W1:2L;()4fvj53z9678ÁZ	25	55																																																																																																					
nch-nchBl.txt	Latin	a itunecohmqlpsjy.r z xTHíOECdANJb:PSMáDIQ“fég―úXóv”¿?YB0G‘¡!’R21LZF354;76U()k89KÉñ˻˼VÁüÚ	29	60																																																																																																					
ncj-ncjNT.txt	Latin	 ianuteohcl qmsyp. xzHdjIrDTJ:N―úOYAMCb¿?XSéP“”gáQív’óf¡!EB;GFLZRkñU()	16	54																																																																																																					
ncl-nclNT.txt	Latin	a iunlcoetmhsqp jy. íxzDrdHúJCA:MéQYTP—NSbIX¿?EgL()“”Uávó¡!fB’ꞌOFGZRñkÉÍÚ;20	18	58																																																																																																					
ncu-ncuNT.txt	Latin	 ̱eaoɔnmy kbsirɛŋ‑wuft .pgld̀NAWYMK“”ꞌB?ƆSPFhT-I‘’DO!GHLŊRE()0][†C124Ɛ65	23	47																																							2																																																														
ndj-ndj.txt	Latin	a iuln mkwvyohegdstp bf.cjMCYK“'”NPVTL?!BASW‘D’IHUFGE:zJZO-4R132	17	47																																																																																																					
nfa-nfa.txt	Latin	 auieènhdmrꞌs kot lgp.bj-LNAcYTKJM!D”“RHÈSPy?B‘’fEI:UC()G;w0 WO12F[]4365978—Zxq	29	50																																																																																																					
ngp-ngp.txt	Latin	a inuewk molyghdts zbv.'MYNK“”pfWcU?IHZj!APTSE‘’LDBFGVCOJr1260	15	47																																																																																																					
ngu-nguNT.txt	Latin	 aineuotjclhm qspy. rxzNDJdT:IYbPú―OCáQMSXí¿?Agóé“”Efv!¡’BHGLFR0Zñ;21k4()6U573	24	54																																																																																																					
nhe-nheBl.txt	Latin	a itnuleochqmpjsy.rx z THíOEdCNJAb:IPáMSDQ“féXg―úóv”Y¿?B0G‘1¡!’2RLZ35F4[]76;8U()9kÉKñVÁ˻˼ü-Ú	32	60																																																																																																					
nhe-nheNT.txt	Latin	a itunelochq mjspy.rx zHTíJPú:INAd―bMáQCX“éS¿?DYf”g‘’Eóv¡!BGFLORZ0;É()12kÁU46Ú3ñ57	25	57																																																																																																					
nhg-nhgNT.txt	Latin	e autcinol qsmöjhpyr. dbzxPfHDg:TCJ―ENOúAX¿?SYMIív“”éQBÖó;’ñá¡!LGFRZ()*Uk[]Ú́1-93	23	57																																							1																																																														
nhi-nhiNT.txt	Latin	 iantocuhle msqy pz.xrdITDJ:NUúP—YíCSA¿?ObMéj“”E;¡!vg’Xóáf[]QBGFHLZ()R0Ékñ491657238Á	28	56																																																																																																					
nho-nho.txt	Latin	a  eitonkum rhsl p.TvAJfNIK“”SdL?;M!PCHwE‘’b:yBFcgRGD()zO-UjZx[]0Vq6142W	23	49																																																																																																					
nhr-nhr.txt	Latin	 ake gmoitnshc'áuxérẽ bèòqàãódú.-íõzùNTìM:̱̀JG“Kw”ḿlXEAI?pCSPfRD‘’!QBW0yH;F1724L()5jOZ6][389UẼÃ–ÕÉÚÙÁÀÒÈÓ	29	74																																							2																																																														
nhu-nhuNT.txt	Latin	 eɛnoub wiakymlvstf ŋ.dgcújóƐ'ù̂NồB́hìîJòKè“”íWpMé?FGTSIYA‘’ŊDL!áCO0()à:[]âû4E12653U7ê8	25	60																																							3																																																														
nhw-nhwBl.txt	Latin	a itunlecohmqpsjy.r z xTHíOECdNAJb:PSMáDIQ“fég―úXóv”¿?BY0G‘1¡!2’RLZ35F4[]76;8U()k9KÉñ˻˼VÁü-Ú	32	60																																																																																																					
nhy-nhyNT.txt	Latin	 aiknetolj mswchpyr .udxzIDPJNó:bSTúé―AYMgCíá¿?OñX()KfE“”v’¡!BGHFqLRZWÉUV;6ÚQ	17	60																																																																																																					
nif-nif.txt	Latin	 aɨn kmetñlidobugpws -.YyjT“”NWEAS?KM:GBJ‘’D!Pf0ÑFI1Lv2()rRO5349hH87U6;	25	46																																																																																																					
nii-nii.txt	Latin	 inemkuaopgł  sbrdw.tjyGlNPEJ“K”!WB;SOYM?‘A’T0DLR12()45:36978—-	26	37																																																																																																					
nin-ninNT.txt	Latin	 ainurgk bsmoethdy w.zApàIclUvYN“”jùḴ?ɨMB!âfSì‘’DÙáZG(T)FÀ:0JHLRí;WPEC2ǎ1-O4īÌě[]V539ū6Á7úè8òî̀Ī́āûƗ	27	71																																							3																																																														
nko-nkoNT.txt	Latin	 ́aʋɩn ɛmɔlbstiukowy p.efhdgBrMYA“ƆN”TƖK-?OWSPŋ!FI‘’()EHGL0DƐR;4152:3697U8—[]	28	48																																							1																																																														
nld-nld1939.txt	Latin	 enatodirhlsgvm jkuzwb pc.fJ;H:EDIGMWZA!ëSTNOBV?éLKC-UyáRóPä“”F’ï‘úè—x)(É'ùòü1àö4ì…375268q09XQíY	28	68																																																																																																					
nlg-nlg.txt	Latin	a inueotghrlmkv s bd.pMGJIK“TN”A?LEwcS!HPCRyB/YVD‘’z[]-();U:ZO0jx1f25FX3'76948q–—Q=W	32	52																																																																																																					
nmw-nmws.txt	Latin	  aeionuhwgltsdybmk p.H-vrYTS“”GBIAJ?KMN‘’!PLfUFDEW():j;1VR 02O74—36	24	44																																																																																																					
nna-nna.txt	Latin	ar n iuylkjgpmtw. -PeNsJho“”MYbKWc?d!AES'ILCRT0H[]GB1:v7f()zD2‘’Z543986O—x;UV/#F`	32	49																																																																																																					
nnq-nnq.txt	Latin	a neiuokg blmwjtpdh y.cNsMKAY“”PB?!G'ULTf‘’JISCzEDHFOZvW()	13	45																																																																																																					
noa-noaE.txt	Latin	a imhruʉejng ckpdtwboãs .ëöĩ̈MõẼPJũlyAáẽC“”—I¿?ú;:íSKEäévW’TDBNfóñ́YzOÃRGĨLFɄqÕ¡!ZË‘0[]()Í12ŨxÖU6VQ	23	74																																							2																																																														
noa-noaH.txt	Latin	a himruʌej'ng ckpdtwboãs .ëöĩM̈HẽõPJũ̃lyáC“”—¿?ú;:íSKAäévW’TDBENfóñ́YzRGLFIq¡!Z‘0O[])(12xU6V3Q49	27	66																																							3																																																														
nop-nop.txt	Latin	 iaŋenuokdtml ghbwy.pf s’BMKU“AJ-”NYTIWHSD?EPL!F‘G01:72O45()36j98[]/Ŋr	27	43																																																																																																					
not-notNT.txt	Latin	ia orntgesu cmqëpb. jIATáyJP:óCN—hQYí¿?O“”Sé;ME0B1¡!GDvdl27‘’4635()/89RLfZ	28	46																																																																																																					
nou-nou.txt	Latin	 aioedrmnsb guwt.EjkpyIGvA “”JlhMKSPN?Bc0‘’DURTC1LH2z47OxZ5FW639VYf8q()Q-[]!	25	51																																																																																																					
npi-npiulb.txt	Devanagari	" ारन्िकेमहतलोसुपयीूदबछग।भ ‍व ईएैजँउशटआअथखचफधइंडषौणठ“”घझढृ-?ऊओङञ'‌ः!‘’;०—:)(औ२१५३४ऋ६७ऐ८–९[]ʻʼ़.|∶27""ls50फ़B6"	31	3								70																															2																																																														
npl-nplNT.txt	Latin	 aikotnelh mswjcp y.ruxdIóíáNDJú:TPYA—éCbSM?¿gXOf“”!¡EK'v;BWGFLHzqR0()Z124É6ñ3Í9UÁ75Ú-‘’8Q	29	61																																																																																																					
nsn-nsn.txt	Latin	 aenoutirgkm lhsp db.IGTD“”AKBJMNSP?U!OH‘’RLEv0-j()12f;:435967	24	38																																																																																																					
nss-nss.txt	Latin	 aineo ruhpykmwtls dg.PYbN“”AHKS?MTW;LI!‘’E-:R()0U—O–152374 689GD…	29	37																																																																																																					
ntj-ntj.txt	Common	aun riytkljpgm -w.NT PKMY“”W?‘’0L1R72:!5463A9[]U8—IJ#G;()	29	28																																																																																																					
ntp-ntpNT.txt	Latin	ai ʌdusmogtc vrnp.ñlDqeSbj ―yAC:TíMɅPIVG¿?J“”BEfhOáNLéURZFóz;Qú¡!ÑYk()	15	55																																																																																																					
ntu-ntu.txt	Latin	 rnzlaekmtgix dpucb-qo. swvy'MXNKGJA“”?TSDLZPYR!BEH‘’jfIOVF()012:Wh4536879U{}[]C—	30	51																																																																																																					
nuy-nuy.txt	Latin	anur gi-ywbm jl .dhNsṉeḻḏAoWYGMJ“”tBD?PC!p‘’cS…0TRE1Ikvz2HL4Z:()35x76F9O8fKqU'QḺṈ	26	55																																																																																																					
nvm-nvm.txt	Latin	 aiuenokjrfm vgbsd.RtGJIF zEBANK()SM?2T0UV-1D3745OZ!68/9	20	36																																																																																																					
nwi-nwi.txt	Latin	 naəmkɨrie huptsyog .wvK-fYlMINj“”?TRP!bJSdA;E‘’HLBFGƎD:()[]OUVƗW204µ168zZ5x	25	51																																																																																																					
nya-nya.txt	Latin	a inueomkdtwlhzsprygc  b.fvMYAIʼNjK“”P;ST?CB0DZ‘E!:UH’WGL O1R2F-34()56789V­—[]J	31	48																																																																																																					
nys-nys.txt	Latin	 a norikylgdbj-wmet .psBNJuYK“”Mh!?W‘’D;PzAScRE:0vZGIHL CT15O()829–47Q3x	26	46																																																																																																					
nyu-nyu.txt	Latin	 a iunemkowdtbzlpyhrsc.g 'NfMJv“:”PT-j?KIA!WBUxSLCZ’E‘DGOYHF()[];*RVX87q	21	51																																																																																																					
obo-oboNT.txt	Latin	 onadiktus mygpwrl e.bh-vMDNPI‑'“”SKOJAWTL?!U‘’BcE0GHYCR()Fqfz12Z[]54jx:63Q7	26	50																																																																																																					
okv-okv.txt	Latin	 aeoitnmu rbgksvdpjh.E GIl“”AJKPMBU’‘?NcSOR0yDT1CHz2wL374x5()Z!6F:-8V9fq/QW	25	50																																																																																																					
okv-okvh.txt	Latin	 aeoitnum rhgkbvsdpj.E GIl“”AJKPMB’‘?NcUSOR0yDTC1Hz2L3w74x5Z()!F6:V-89'Wq/fQ*	27	50																																																																																																					
omw-omw-a.txt	Latin	a  irtvnousqemw. hIMpNkKSé?TEPQVA():H10R2U3OD645—í97gB8-[]flyFLW;Y	23	43																																																																																																					
omw-omw-v.txt	Latin	 a irtnvumsoweqk. SMpNKy?éRPITAVQEh012U()O:35WY-	14	34																																																																																																					
omw-omw.txt	Latin	a irtnvuoqmeykw hs. pKMINTQPEH?SVA:0R1U()274O3658/[]9WfY-g;dFLJ	23	40																																																																																																					
ong-ong.txt	Latin	 eilpoatnmu srwky gf.IMJLWK“”P?FASdYTERNb‘’()0hOvBGHD124U-j576[]398;!:	27	43																																																																																																					
ons-ons.txt	Latin	 eaoinkmŋ rtwus lpgdby.qAYzŊ“PE”KMNW!S?GDB‘’RIhO0TUL1QH2Z47()536v9f8:;Jc	24	48																																																																																																					
ood-oodNT.txt	Latin	 ahimeog swdukctbnꞌpj.‑lJK- T“PSAr”NHDMICGBy?:EW‘’vLz()OR!0ZUFx1[]42q3657f98Q¼⅓/	30	50																																																																																																					
opm-opm.txt	Latin	 ahinortpmeug sd.kwbGyINJAPMKHDOSTEB;YRW0U 142j593768	15	38																																																																																																					
ory-ory.txt	Oriya	" ୍ାରେିକତମନୁସପହବଦଲ ଣୟଭଙ ଆଶୋଅଯଗୀଥଉ।ଁଏଇଷଜଧଓଳ;ଛଟଚୂୱଖୃଠଡ‍଼ଂଫଞ“?”ଘ’ୌ-ଈୈଢଃ'ଝ()!ଵ‘‌ଊ""ଐ:[]ଋଔ|ୖ୦ୗ.୪୧୬`୨/୩"	23													70																											2																																																														
ote-oteNT.txt	Latin	 ainꞌueh dtgro̱mʉbysjápx .cñɛúøNífzqAJHl:́P―MYD¿?TZXóBG“”SRCvEI¡!OLéF;UÑük()ØɄQ‘’	17	62																																							2																																																														
otm-otmNT.txt	Latin	 ani'ʉbhu ɛmdgtyeros ją.äp̨xáNíøczOJ́Pfú:lqH―CįMTDBGé“”XASóEvIFüRLYZƐUÉ;ÍųkñĄ0̈ĮQ	11	67																																							3																																																														
otn-otnNT.txt	Latin	 ̱ani'uhy mgetrdoʉɛbøjps. äxácíNqzOJPfMl:BúA―DHGYCSR¿?X“”TEéIüLvóUFZƐkṉ()́ñ;ØQ430	17	62																																							2																																																														
otq-otqNT.txt	Latin	 aiṉuꞌeh tomgrödbys x.ñpkájNHwfJz:—MlúDATXBGPëYSEKILUÁRFWÑZ;O()óíéÖc	9	59																																							1																																																														
ots-otsNT.txt	Latin	 aijcuʉṉtredmb ogh pí.zysáxöqɛøñúJlCN‑OfGTé́―BD:PMv¿?EIóSYAw“”XHRüLF!¡ZQ();ÍëUW8Áǿ]-ØɄṉ0V	20	68																																							2																																																														
pab-pabNT.txt	Latin	a eiohtknyr xsmlw. HuE—XJ:jMNdIbWAK?féCá“”PTãcS-!0BóvgpGí1FDqOz2L47Rô5Z()Á6úêÉU3â8‘’9çYQÔV;	26	65																																																																																																					
pad-padNT.txt	Latin	ai nohkrv'd jbs.meu-t JgDfpAHV—ON:IlCKBMPéã;xS“”c?GT!áEFRóLqí01zô72âZ4êÁúÉ5‘’6U3()8ç9îXQÊÂÎõ	27	65																																																																																																					
